Chr	Start	End	rowNames	Gene
chr1	13730380	13731252	4597	PRDM2
chr1	13748721	13749022	4603	PRDM2
chr1	13749132	13749500	4604	PRDM2
chr1	13892334	13893331	4677	KAZN
chr1	14304117	14304929	4783	AL357873.1
chr1	14597634	14597943	4854	KAZN
chr1	14597986	14598286	4855	KAZN
chr1	14598301	14598543	4856	KAZN
chr1	14598562	14599297	4857	KAZN
chr1	14922994	14923247	4952	KAZN
chr1	14923329	14923646	4953	KAZN
chr1	14923655	14925294	4954	KAZN
chr1	14929253	14929537	4956	KAZN
chr1	14929581	14929834	4957	KAZN
chr1	14945165	14945900	4965	KAZN
chr1	15152392	15152649	5054	TMEM51
chr1	15152392	15152649	5054	TMEM51-AS1
chr1	15152657	15153810	5055	TMEM51
chr1	15152657	15153810	5055	TMEM51-AS1
chr1	15153824	15154434	5056	TMEM51-AS1
chr1	15154480	15155046	5057	TMEM51-AS1
chr1	15172072	15172444	5061	C1orf195
chr1	15247067	15248012	5093	FHAD1
chr1	15304755	15305217	5123	FHAD1
chr1	15323586	15323823	5128	FHAD1
chr1	15323842	15324418	5129	FHAD1
chr1	15326404	15326951	5131	FHAD1
chr1	15326966	15327234	5132	FHAD1
chr1	15343874	15344150	5139	FHAD1-AS1
chr1	15344860	15345377	5140	FHAD1
chr1	15409158	15409996	5173	AL031283.1
chr1	15409158	15409996	5173	EFHD2
chr1	15409998	15410283	5174	AL031283.1
chr1	15409998	15410283	5174	EFHD2
chr1	15410292	15410770	5175	AL031283.1
chr1	15524206	15525194	5219	CASP9
chr1	15525240	15525510	5220	CASP9
chr1	15526452	15526919	5221	CASP9
chr1	15526452	15526919	5221	DNAJC16
chr1	15526948	15527258	5222	CASP9
chr1	15558945	15559518	5231	DNAJC16
chr1	15559536	15560035	5232	DNAJC16
chr1	15584390	15585360	5242	AGMAT
chr1	15603520	15603807	5251	AL121992.1
chr1	15603520	15603807	5251	CHCHD2P6
chr1	15603819	15604076	5252	AL121992.1
chr1	15603819	15604076	5252	CHCHD2P6
chr1	15615612	15615812	5253	CD24P1
chr1	15616640	15617038	5255	DDI2
chr1	15617179	15617605	5256	DDI2
chr1	15683083	15683283	5275	AL121992.2
chr1	15683309	15685378	5276	AL121992.2
chr1	15683309	15685378	5276	PLEKHM2
chr1	15732199	15732660	5292	AL450998.3
chr1	15732700	15733112	5293	AL450998.3
chr1	15733310	15733555	5294	AL450998.3
chr1	15735115	15735602	5295	SLC25A34
chr1	15735747	15736623	5296	SLC25A34
chr1	15737568	15737780	5297	AL450998.3
chr1	15737568	15737780	5297	SLC25A34
chr1	15741177	15741669	5299	TMEM82
chr1	15741672	15741917	5300	TMEM82
chr1	15757554	15757797	5306	FBLIM1
chr1	15758103	15758441	5307	FBLIM1
chr1	15758457	15759713	5308	FBLIM1
chr1	15792047	15792496	5325	RPL12P14
chr1	15810074	15810455	5332	UQCRHL
chr1	15835370	15836210	5349	SPEN
chr1	15846980	15847399	5356	SPEN
chr1	15847475	15847832	5357	SPEN
chr1	15848098	15848710	5358	AL450998.2
chr1	15848737	15848939	5359	AL450998.2
chr1	15849035	15849263	5360	AL450998.2
chr1	15875868	15876734	5369	SPEN
chr1	15952845	15953045	5408	ZBTB17
chr1	15953463	15953722	5409	ZBTB17
chr1	15953745	15954009	5410	ZBTB17
chr1	15975443	15976239	5425	ZBTB17
chr1	16003711	16003991	5435	SRARP
chr1	16003999	16004316	5436	SRARP
chr1	16007214	16007423	5437	AL355994.3
chr1	16017601	16017879	5444	HSPB7
chr1	16017902	16018313	5445	CLCNKA
chr1	16017902	16018313	5445	HSPB7
chr1	16018354	16018554	5446	CLCNKA
chr1	16018354	16018554	5446	HSPB7
chr1	16019224	16019473	5447	HSPB7
chr1	16019504	16019963	5448	HSPB7
chr1	16021749	16022299	5449	CLCNKA
chr1	16026376	16026576	5450	CLCNKA
chr1	16026700	16027290	5451	CLCNKA
chr1	16043558	16043843	5456	CLCNKB
chr1	16048545	16049122	5460	CLCNKB
chr1	16073552	16074044	5472	FAM131C
chr1	16133329	16133823	5501	EPHA2
chr1	16146340	16146632	5514	EPHA2
chr1	16146636	16146836	5515	EPHA2
chr1	16146887	16147155	5516	EPHA2
chr1	16154620	16155310	5520	AL451042.2
chr1	16155494	16156505	5521	EPHA2
chr1	16156904	16157150	5522	EPHA2
chr1	16159018	16159225	5524	AL451042.1
chr1	16205881	16206557	5554	ARHGEF19
chr1	16206559	16206811	5555	ARHGEF19
chr1	16206925	16207189	5556	ARHGEF19
chr1	16212130	16212914	5557	ARHGEF19
chr1	16217046	16217311	5559	ANO7L1
chr1	16217393	16217643	5560	ANO7L1
chr1	16228405	16228732	5564	ANO7L1
chr1	16236451	16237064	5566	CPLANE2
chr1	16237103	16237377	5567	CPLANE2
chr1	16315186	16315814	5596	FBXO42
chr1	16351541	16351775	5609	SZRD1
chr1	16351889	16353181	5610	FBXO42
chr1	16351889	16353181	5610	SZRD1
chr1	16366992	16367261	5612	SZRD1
chr1	16367362	16368070	5613	SZRD1
chr1	16440148	16440508	5639	NECAP2
chr1	16440526	16441594	5640	NECAP2
chr1	16498417	16499402	5659	CROCCP3
chr1	16499450	16500236	5660	CROCCP3
chr1	16513524	16514681	5664	AL137802.2
chr1	16513524	16514681	5664	RNU1-1
chr1	16513524	16514681	5664	AL137802.3
chr1	16534973	16535748	5670	RNU1-6P
chr1	16534973	16535748	5670	LINC01783
chr1	16613469	16613711	5680	NBPF1
chr1	16613757	16614067	5681	NBPF1
chr1	16630711	16631226	5689	CROCCP2
chr1	16631736	16632004	5691	CROCCP2
chr1	16643731	16644241	5694	AL137798.3
chr1	16644265	16645233	5695	CROCCP2
chr1	16644265	16645233	5695	MST1P2
chr1	16645277	16645584	5696	CROCCP2
chr1	16645277	16645584	5696	MST1P2
chr1	16710815	16711042	5713	ESPNP
chr1	16720323	16720869	5719	ESPNP
chr1	16720931	16721408	5720	ESPNP
chr1	16764388	16764916	5726	MST1L
chr1	16764927	16765531	5727	MST1L
chr1	16770021	16770669	5729	MST1L
chr1	16872498	16872956	5734	RNU1-5P
chr1	16872498	16872956	5734	BX284668.2
chr1	16873383	16873617	5736	RNU1-5P
chr1	16888761	16889764	5738	BX284668.5
chr1	16888761	16889764	5738	BX284668.4
chr1	16895115	16895549	5740	RNU1-2
chr1	16895556	16895843	5741	RNU1-2
chr1	16895878	16896356	5742	RNU1-2
chr1	16904796	16905025	5749	BX284668.6
chr1	16905070	16905734	5750	BX284668.6
chr1	16920956	16921230	5755	CROCC
chr1	16921290	16922489	5756	CROCC
chr1	16938818	16939223	5767	CROCC
chr1	16948055	16948307	5770	CROCC
chr1	16948351	16948763	5771	CROCC
chr1	16978415	16979114	5785	MFAP2
chr1	16978415	16979114	5785	AL049569.1
chr1	16979714	16981180	5787	MFAP2
chr1	17010653	17012119	5798	ATP13A2
chr1	17012124	17012565	5799	ATP13A2
chr1	17045168	17045659	5805	SDHB
chr1	17045690	17045952	5806	SDHB
chr1	17053994	17054584	5810	SDHB
chr1	17054603	17054895	5811	SDHB
chr1	17119221	17119628	5836	PADI2
chr1	17119805	17120050	5837	PADI2
chr1	17120057	17120541	5838	PADI2
chr1	17239467	17239711	5891	PADI1
chr1	17347710	17348674	5917	PADI4
chr1	17405832	17406702	5938	RCC2-AS1
chr1	17437493	17438710	5951	RCC2
chr1	17438808	17439457	5952	RCC2
chr1	17439692	17440152	5953	RCC2
chr1	17539138	17540658	5995	ARHGEF10L
chr1	17601259	17601967	6032	ARHGEF10L
chr1	17617904	17618836	6038	ARHGEF10L
chr1	17624649	17625183	6040	ARHGEF10L
chr1	18479979	18480218	6191	KLHDC7A
chr1	18480285	18481178	6192	KLHDC7A
chr1	18883982	18884659	6261	MIR4695
chr1	18890773	18891302	6263	ALDH4A1
chr1	18902427	18902676	6269	ALDH4A1
chr1	18902759	18903309	6270	ALDH4A1
chr1	18955549	18956571	6311	IFFO2
chr1	18956611	18956961	6312	IFFO2
chr1	18957048	18957562	6313	IFFO2
chr1	19074297	19075747	6363	AL137127.1
chr1	19081415	19082028	6367	UBR4
chr1	19096280	19096682	6375	UBR4
chr1	19113472	19114159	6379	UBR4
chr1	19209395	19209922	6405	EMC1-AS1
chr1	19209931	19210203	6406	EMC1-AS1
chr1	19210209	19210485	6407	EMC1-AS1
chr1	19210209	19210485	6407	UBR4
chr1	19210705	19211170	6408	UBR4
chr1	19241316	19241733	6414	EMC1
chr1	19251432	19252495	6417	EMC1
chr1	19251432	19252495	6417	MRTO4
chr1	19273587	19274333	6425	AKR7L
chr1	19274335	19274611	6426	AKR7L
chr1	19288711	19288956	6429	AKR7A3
chr1	19288979	19289247	6430	AKR7A3
chr1	19289267	19289556	6431	AKR7A3
chr1	19311241	19312007	6432	AKR7A2
chr1	19311241	19312007	6432	SLC66A1
chr1	19312081	19312345	6433	AKR7A2
chr1	19312081	19312345	6433	SLC66A1
chr1	19312409	19312915	6434	AKR7A2
chr1	19312409	19312915	6434	SLC66A1
chr1	19313024	19313224	6435	AKR7A2
chr1	19385699	19386221	6475	CAPZB
chr1	19424362	19424576	6500	RN7SL277P
chr1	19484390	19484858	6542	MICOS10
chr1	19484390	19484858	6542	CAPZB
chr1	19484868	19485432	6543	CAPZB
chr1	19485504	19485764	6544	CAPZB
chr1	19485865	19486108	6545	CAPZB
chr1	19596130	19597852	6579	MICOS10-NBL1
chr1	19596130	19597852	6579	MICOS10
chr1	19596130	19597852	6579	AL031727.2
chr1	19596130	19597852	6579	NBL1
chr1	19640024	19640291	6593	NBL1
chr1	19643187	19643431	6596	NBL1
chr1	19643629	19643953	6597	NBL1
chr1	19644046	19644374	6598	NBL1
chr1	19644415	19645540	6599	NBL1
chr1	19646496	19646721	6601	NBL1
chr1	19664695	19664970	6610	HTR6
chr1	19771316	19771608	6651	TMCO4
chr1	19798933	19800590	6658	TMCO4
chr1	19814819	19816585	6664	RNF186
chr1	19882137	19883139	6685	OTUD3
chr1	19889988	19890628	6690	OTUD3
chr1	19923265	19924246	6702	PLA2G2E
chr1	20069852	20070684	6730	PLA2G5
chr1	20153137	20153395	6760	Z98257.1
chr1	20153940	20154186	6762	Z98257.1
chr1	20185401	20185735	6779	UBXN10
chr1	20185748	20186268	6780	UBXN10
chr1	20186343	20186876	6781	UBXN10-AS1
chr1	20187173	20187425	6782	UBXN10-AS1
chr1	20290366	20290603	6828	VWA5B1
chr1	20290618	20291410	6829	VWA5B1
chr1	20323138	20323547	6841	AL020998.1
chr1	20476246	20476731	6902	AL139254.2
chr1	20480633	20480833	6904	AL139254.3
chr1	20481117	20481317	6905	AL139254.3
chr1	20484118	20484998	6909	CAMK2N1
chr1	20485212	20486916	6910	CAMK2N1
chr1	20487036	20487296	6911	CAMK2N1
chr1	20507760	20508288	6922	MUL1
chr1	20552261	20552652	6930	FAM43B
chr1	20588647	20589220	6941	CDA
chr1	20633277	20634107	6956	MIR6084
chr1	20633277	20634107	6956	PINK1
chr1	20661392	20661701	6972	DDOST
chr1	20661748	20662028	6973	DDOST
chr1	20684872	20685406	6978	KIF17
chr1	20686902	20687495	6980	KIF17
chr1	20717247	20718387	6992	KIF17
chr1	20731583	20731971	6996	SH2D5
chr1	20732119	20732394	6997	SH2D5
chr1	20732119	20732394	6997	AL663074.1
chr1	20732447	20733879	6998	SH2D5
chr1	20732447	20733879	6998	AL663074.1
chr1	20785986	20786575	7007	HP1BP3
chr1	20786636	20787164	7008	HP1BP3
chr1	20787223	20787489	7009	HP1BP3
chr1	20787549	20787827	7010	HP1BP3
chr1	20840823	20841100	7024	RNU7-200P
chr1	20981990	20982496	7057	EIF4G3
chr1	21111107	21111687	7124	EIF4G3
chr1	21175379	21175630	7157	EIF4G3
chr1	21175721	21176783	7158	AL031005.2
chr1	21176805	21177150	7159	EIF4G3
chr1	21176805	21177150	7159	AL031005.2
chr1	21177198	21177869	7160	EIF4G3
chr1	21239133	21239473	7184	ECE1
chr1	21279997	21280433	7203	ECE1
chr1	21289604	21290571	7209	ECE1
chr1	21290641	21290923	7210	ECE1
chr1	21292812	21293012	7211	ECE1-AS1
chr1	21293098	21293347	7212	ECE1-AS1
chr1	21293372	21293651	7213	ECE1-AS1
chr1	21294384	21294949	7215	ECE1
chr1	21295058	21295265	7216	ECE1
chr1	21298890	21299384	7220	ECE1
chr1	21345132	21345393	7254	ECE1
chr1	21345428	21345703	7255	ECE1
chr1	21345747	21346154	7256	ECE1
chr1	21428212	21428483	7273	NBPF2P
chr1	21428212	21428483	7273	HS6ST1P1
chr1	21439709	21440495	7275	NBPF3
chr1	21468057	21468939	7281	NBPF3
chr1	21508800	21509887	7296	ALPL
chr1	21574125	21574379	7332	ALPL
chr1	21574390	21575166	7333	ALPL
chr1	21586367	21586836	7335	LINC02596
chr1	21619998	21621374	7356	RAP1GAP
chr1	21622081	21623207	7358	RAP1GAP
chr1	21651098	21652481	7377	RAP1GAP
chr1	21652534	21653211	7378	RAP1GAP
chr1	21653282	21653535	7379	RAP1GAP
chr1	21653589	21654095	7380	RAP1GAP
chr1	21669216	21670096	7391	RAP1GAP
chr1	21782168	21782465	7438	USP48
chr1	21782491	21783340	7439	USP48
chr1	21783556	21783799	7440	USP48
chr1	21783937	21784224	7441	USP48
chr1	21896718	21897121	7491	HSPG2
chr1	21897177	21897507	7492	HSPG2
chr1	21937147	21937569	7520	HSPG2
chr1	21937603	21938010	7521	HSPG2
chr1	21956756	21957644	7529	AL590556.2
chr1	22005255	22006041	7538	AL590556.3
chr1	22006326	22006680	7539	CELA3A
chr1	22024460	22024707	7545	CDC42
chr1	22024460	22024707	7545	LINC00339
chr1	22024888	22025303	7546	CDC42
chr1	22024888	22025303	7546	LINC00339
chr1	22025337	22025562	7547	CDC42
chr1	22025337	22025562	7547	LINC01635
chr1	22025337	22025562	7547	LINC00339
chr1	22025579	22026382	7548	LINC01635
chr1	22052204	22052453	7557	CDC42
chr1	22052520	22052755	7558	CDC42
chr1	22052905	22053830	7559	CDC42
chr1	22052905	22053830	7559	CDC42-AS1
chr1	22141865	22143543	7602	WNT4
chr1	22141865	22143543	7602	AL445253.1
chr1	22143570	22143883	7603	WNT4
chr1	22367348	22367577	7682	AL591122.1
chr1	22428681	22428913	7705	ZBTB40
chr1	22451341	22451541	7710	ZBTB40
chr1	22451704	22452009	7711	ZBTB40
chr1	22563044	22563609	7760	EPHA8
chr1	22636335	22637132	7784	C1QA
chr1	22643337	22643727	7789	C1QC
chr1	22652498	22653557	7792	C1QB
chr1	22709801	22712157	7815	EPHB2
chr1	22773648	22774835	7839	EPHB2
chr1	22836892	22837174	7877	AL512444.1
chr1	23013766	23014259	7933	TEX46
chr1	23018917	23019168	7934	KDM1A
chr1	23019234	23020178	7935	KDM1A
chr1	23140255	23141601	7969	AL161672.1
chr1	23167350	23169024	7975	LUZP1
chr1	23169129	23169604	7976	LUZP1
chr1	23169669	23170206	7977	LUZP1
chr1	23177515	23178216	7979	LUZP1
chr1	23178364	23178682	7980	LUZP1
chr1	23194775	23194986	7986	HTR1D
chr1	23344310	23344831	8027	HNRNPR
chr1	23344885	23345091	8028	HNRNPR
chr1	23368191	23368538	8031	ZNF436-AS1
chr1	23368191	23368538	8031	ZNF436
chr1	23368808	23369317	8032	ZNF436-AS1
chr1	23368808	23369317	8032	ZNF436
chr1	23369482	23369697	8033	AL109936.1
chr1	23369745	23370032	8034	AL109936.1
chr1	23369745	23370032	8034	ZNF436
chr1	23370717	23370980	8035	ZNF436-AS1
chr1	23370717	23370980	8035	ZNF436
chr1	23371131	23371331	8036	ZNF436-AS1
chr1	23424097	23425364	8062	TCEA3
chr1	23436564	23436990	8065	ASAP3
chr1	23484215	23484553	8092	ASAP3
chr1	23484554	23484832	8093	ASAP3
chr1	23484931	23485131	8094	ASAP3
chr1	23531315	23531783	8114	E2F2
chr1	23558843	23559386	8129	ID3
chr1	23559400	23559697	8130	ID3
chr1	23559892	23560092	8131	ID3
chr1	23581201	23581542	8142	MDS2
chr1	23593620	23594076	8154	AL450043.1
chr1	23626699	23626947	8173	MDS2
chr1	23626996	23627821	8174	MDS2
chr1	23637266	23638363	8180	MDS2
chr1	23638480	23638680	8181	MDS2
chr1	23691252	23691496	8200	RPL11
chr1	23691605	23691853	8201	RPL11
chr1	23691902	23692335	8202	RPL11
chr1	23742905	23744257	8221	ELOA
chr1	23772166	23772647	8236	ELOA-AS1
chr1	23777887	23778757	8239	ELOA-AS1
chr1	23777887	23778757	8239	PITHD1
chr1	23778847	23779091	8240	ELOA-AS1
chr1	23778847	23779091	8240	PITHD1
chr1	23790182	23790383	8242	LYPLA2
chr1	23790956	23791231	8243	LYPLA2
chr1	23791259	23791504	8244	LYPLA2
chr1	23791528	23792107	8245	LYPLA2
chr1	23793172	23793414	8246	LYPLA2
chr1	23793473	23793719	8247	LYPLA2
chr1	23793775	23794372	8248	LYPLA2
chr1	23799452	23800090	8249	GALE
chr1	23800104	23800373	8250	GALE
chr1	23800391	23801061	8251	GALE
chr1	23801158	23801649	8252	GALE
chr1	23824751	23825632	8257	HMGCL
chr1	23825775	23826415	8258	HMGCL
chr1	23837829	23838808	8259	HMGCL
chr1	23867185	23868476	8267	FUCA1
chr1	23868540	23869080	8268	FUCA1
chr1	23902719	23903273	8285	BTBD6P1
chr1	23913158	23913538	8293	CNR2
chr1	23958998	23959490	8322	PNRC2
chr1	23959564	23959825	8323	PNRC2
chr1	23959940	23960184	8324	PNRC2
chr1	23980251	23980530	8331	SRSF10
chr1	23980782	23981036	8332	SRSF10
chr1	23981332	23981644	8333	SRSF10
chr1	24067449	24067668	8375	MYOM3
chr1	24108942	24109154	8391	MYOM3
chr1	24111879	24112821	8392	MYOM3
chr1	24142384	24143405	8403	IL22RA1
chr1	24186957	24187456	8422	IFNLR1
chr1	24187481	24187789	8423	IFNLR1
chr1	24199292	24199772	8432	LINC02800
chr1	24318379	24318579	8472	GRHL3
chr1	24319227	24319778	8473	GRHL3
chr1	24321745	24323085	8475	GRHL3-AS1
chr1	24321745	24323085	8475	GRHL3
chr1	24391907	24392588	8504	STPG1
chr1	24392598	24393008	8505	STPG1
chr1	24413240	24413897	8510	STPG1
chr1	24414018	24414235	8511	STPG1
chr1	24415249	24415449	8512	NIPAL3
chr1	24415249	24415449	8512	STPG1
chr1	24415506	24415777	8513	NIPAL3
chr1	24415506	24415777	8513	STPG1
chr1	24415894	24416451	8514	STPG1
chr1	24416517	24416717	8515	STPG1
chr1	24416908	24417471	8516	STPG1
chr1	24501339	24501571	8548	RCAN3
chr1	24501900	24502200	8549	RCAN3
chr1	24502211	24502623	8550	RCAN3AS
chr1	24502211	24502623	8550	RCAN3
chr1	24502730	24503762	8551	RCAN3AS
chr1	24502730	24503762	8551	RCAN3
chr1	24535034	24535492	8559	RCAN3AS
chr1	24535527	24535737	8560	RCAN3AS
chr1	24535870	24536095	8561	RCAN3AS
chr1	24555555	24556371	8572	NCMAP-DT
chr1	24555555	24556371	8572	NCMAP
chr1	24562660	24563014	8578	AL445686.1
chr1	24639896	24640358	8604	SRRM1
chr1	24642160	24642393	8605	SRRM1
chr1	24642440	24642784	8606	SRRM1
chr1	24642822	24643232	8607	SRRM1
chr1	24643375	24643815	8608	SRRM1
chr1	24704421	24705024	8626	AL445648.1
chr1	24745037	24745423	8645	CLIC4
chr1	24928746	24928946	8710	RUNX3
chr1	24929031	24930194	8711	RUNX3
chr1	24930229	24930933	8712	RUNX3
chr1	24964927	24965583	8727	RUNX3
chr1	24965595	24965795	8728	RUNX3
chr1	24970821	24971552	8734	AL445471.2
chr1	24971631	24971908	8735	AL445471.2
chr1	25022063	25022707	8760	MIR4425
chr1	25022784	25023164	8761	MIR4425
chr1	25231975	25232654	8832	SYF2
chr1	25231975	25232654	8832	AL031432.4
chr1	25232681	25232959	8833	SYF2
chr1	25233137	25233402	8834	SYF2
chr1	25239419	25239619	8837	AL031432.5
chr1	25246431	25247245	8840	RSRP1
chr1	25246431	25247245	8840	AL031432.3
chr1	25247455	25248165	8841	RSRP1
chr1	25247455	25248165	8841	AL031432.3
chr1	25267444	25267773	8846	AL031432.2
chr1	25267880	25268857	8847	RSRP1
chr1	25267880	25268857	8847	AL031432.2
chr1	25337767	25338108	8856	TMEM50A
chr1	25337767	25338108	8856	AL928711.1
chr1	25337767	25338108	8856	RSRP1
chr1	25338218	25338703	8857	TMEM50A
chr1	25338218	25338703	8857	AL928711.1
chr1	25338218	25338703	8857	RSRP1
chr1	25338726	25338991	8858	RSRP1
chr1	25430117	25430359	8873	RHCE
chr1	25430117	25430359	8873	MACO1
chr1	25430360	25430594	8874	RHCE
chr1	25430360	25430594	8874	MACO1
chr1	25430660	25430922	8875	RHCE
chr1	25430660	25430922	8875	MACO1
chr1	25430997	25431459	8876	RHCE
chr1	25543435	25544831	8925	LDLRAP1
chr1	25549267	25549467	8927	LDLRAP1
chr1	25549532	25549936	8928	LDLRAP1
chr1	25553904	25554104	8931	LDLRAP1
chr1	25562268	25562863	8935	LDLRAP1
chr1	25562924	25563152	8936	LDLRAP1
chr1	25616451	25617251	8961	MAN1C1
chr1	25617252	25617686	8962	MAN1C1
chr1	25617705	25617905	8963	MAN1C1
chr1	25659147	25659443	8985	AL031280.1
chr1	25771351	25771653	9034	MAN1C1
chr1	25771689	25772208	9035	MAN1C1
chr1	25780517	25780903	9040	MAN1C1
chr1	25799799	25800937	9051	SELENON
chr1	25810006	25811353	9059	AL020996.2
chr1	25818130	25818391	9060	MTFR1L
chr1	25819140	25819814	9061	MTFR1L
chr1	25819140	25819814	9061	AL020996.1
chr1	25819828	25821163	9062	MTFR1L
chr1	25819828	25821163	9062	AL020996.1
chr1	25821956	25822156	9064	MTFR1L
chr1	25822973	25823358	9065	MTFR1L
chr1	25837316	25837567	9069	AUNIP
chr1	25858862	25859640	9072	AUNIP
chr1	25858862	25859640	9072	AL033528.3
chr1	25859662	25859919	9073	AUNIP
chr1	25859924	25860260	9074	AUNIP
chr1	25871398	25871661	9075	PAQR7
chr1	25872142	25872480	9076	PAQR7
chr1	25892493	25892777	9086	STMN1
chr1	25893283	25893483	9087	STMN1
chr1	25905020	25905238	9094	STMN1
chr1	25905416	25905669	9095	STMN1
chr1	25905682	25907190	9096	MIR3917
chr1	25905682	25907190	9096	STMN1
chr1	25997381	25997993	9118	PAFAH2
chr1	25998109	25998358	9119	PAFAH2
chr1	25998466	25998868	9120	PAFAH2
chr1	26020825	26021199	9133	EXTL1
chr1	26021633	26021946	9135	EXTL1
chr1	26031878	26032114	9140	EXTL1
chr1	26045402	26046437	9146	SLC30A2
chr1	26045402	26046437	9146	AL391650.2
chr1	26046585	26047240	9147	SLC30A2
chr1	26046585	26047240	9147	AL391650.2
chr1	26110313	26110513	9176	PDIK1L
chr1	26110589	26111230	9177	PDIK1L
chr1	26111244	26111942	9178	PDIK1L
chr1	26169118	26169318	9207	C1orf232
chr1	26169118	26169318	9207	ZNF593
chr1	26169773	26170019	9208	ZNF593
chr1	26176928	26177265	9211	CNKSR1
chr1	26177295	26177538	9212	CNKSR1
chr1	26181682	26182027	9216	CNKSR1
chr1	26189236	26189716	9218	CATSPER4
chr1	26190149	26191020	9219	CATSPER4
chr1	26225091	26226034	9234	ZPLD2P
chr1	26233627	26233827	9235	CEP85
chr1	26233841	26234285	9236	CEP85
chr1	26253989	26254703	9240	CEP85
chr1	26270878	26271150	9245	CEP85
chr1	26278928	26279224	9251	SH3BGRL3
chr1	26279619	26280129	9252	SH3BGRL3
chr1	26298469	26299034	9264	UBXN11
chr1	26306043	26306825	9267	UBXN11
chr1	26306898	26307267	9268	UBXN11
chr1	26307354	26307815	9269	UBXN11
chr1	26317752	26318005	9273	CD52
chr1	26318023	26318441	9274	UBXN11
chr1	26318689	26318963	9275	UBXN11
chr1	26336389	26336913	9284	CRYBG2
chr1	26337047	26337402	9285	CRYBG2
chr1	26353906	26354349	9294	CRYBG2
chr1	26354360	26354672	9295	CRYBG2
chr1	26360356	26360641	9300	CRYBG2
chr1	26373359	26373581	9305	ZNF683
chr1	26375162	26375362	9306	ZNF683
chr1	26432045	26432466	9320	DHDDS
chr1	26432474	26433068	9321	DHDDS
chr1	26471422	26472267	9333	HMGN2
chr1	26472277	26472527	9334	HMGN2
chr1	26472612	26473315	9335	HMGN2
chr1	26520405	26520623	9352	DPPA2P2
chr1	26521063	26522246	9354	DPPA2P2
chr1	26529621	26529864	9355	RPS6KA1
chr1	26530338	26530901	9357	RPS6KA1
chr1	26530988	26531445	9358	RPS6KA1
chr1	26541829	26543225	9364	RPS6KA1
chr1	26545638	26546241	9366	RPS6KA1
chr1	26546471	26546671	9367	RPS6KA1
chr1	26553957	26554244	9369	MIR1976
chr1	26602408	26602696	9396	RNU7-29P
chr1	26692213	26692720	9429	ARID1A
chr1	26692989	26693317	9430	ARID1A
chr1	26695447	26695786	9432	ARID1A
chr1	26695851	26696411	9433	ARID1A
chr1	26726854	26727071	9454	ARID1A
chr1	26768725	26769171	9473	ARID1A
chr1	26771326	26772320	9474	ARID1A
chr1	26786613	26786813	9480	PIGV
chr1	26786900	26787152	9481	PIGV
chr1	26787167	26788026	9482	PIGV
chr1	26788075	26788851	9483	PIGV
chr1	26788863	26789171	9484	PIGV
chr1	26789182	26789424	9485	PIGV
chr1	26825434	26825810	9497	ZDHHC18
chr1	26825841	26828033	9498	ZDHHC18
chr1	26849289	26849779	9508	ZDHHC18
chr1	26861987	26862283	9513	SFN
chr1	26862934	26863201	9514	SFN
chr1	26889528	26890421	9527	GPN2
chr1	26890447	26890864	9528	GPN2
chr1	26899824	26900846	9531	NUDC
chr1	26899824	26900846	9531	GPATCH3
chr1	26913643	26914433	9536	NR0B2
chr1	26914473	26914673	9537	NR0B2
chr1	26921217	26921470	9539	NUDC
chr1	26921527	26921804	9540	NUDC
chr1	26921859	26922142	9541	NUDC
chr1	26960347	26960604	9560	KDF1
chr1	26960622	26961119	9561	KDF1
chr1	26993227	26993445	9569	TRNP1
chr1	26993528	26994547	9570	TRNP1
chr1	27012803	27013124	9587	TENT5B
chr1	27013178	27013463	9588	TENT5B
chr1	27099559	27099852	9616	SLC9A1
chr1	27099857	27100128	9617	SLC9A1
chr1	27102715	27103188	9618	SLC9A1
chr1	27154573	27154986	9656	SLC9A1
chr1	27155033	27155302	9657	SLC9A1
chr1	27155401	27155676	9658	SLC9A1
chr1	27233876	27234186	9673	WDTC1
chr1	27234292	27234779	9674	AL590640.1
chr1	27234292	27234779	9674	WDTC1
chr1	27234790	27235774	9675	AL590640.1
chr1	27322030	27322288	9698	TMEM222
chr1	27331874	27332280	9700	TMEM222
chr1	27332609	27333304	9701	TMEM222
chr1	27340987	27341201	9706	SYTL1
chr1	27341459	27341837	9707	SYTL1
chr1	27341876	27343840	9708	SYTL1
chr1	27343875	27344085	9709	SYTL1
chr1	27349115	27350123	9710	SYTL1
chr1	27351158	27351755	9711	SYTL1
chr1	27356421	27357834	9712	MAP3K6
chr1	27365252	27365457	9714	MAP3K6
chr1	27365491	27365778	9715	MAP3K6
chr1	27366891	27367150	9719	MAP3K6
chr1	27382703	27383530	9727	CD164L2
chr1	27388471	27388723	9729	FO393419.1
chr1	27391423	27392341	9730	GPR3
chr1	27392383	27392635	9731	GPR3
chr1	27490077	27490371	9802	WASF2
chr1	27490481	27490716	9803	WASF2
